State,Caste,subcastes,source
Jharkhand,Kalwar,['Kalwar'],gov
Jharkhand,Parya,['Parya'],gov
Jharkhand,Kaura,['Kaura'],gov
Jharkhand,Chhipi,['Chhipi'],gov
Jharkhand,Mayra Modak,['Mayra Modak'],gov
Jharkhand,Late,['Late'],gov
Jharkhand,Kunai,['Kunai'],gov
Jharkhand,Pushpanamit,['Pushpanamit'],gov
Jharkhand,Jhora,['Jhora'],gov
Jharkhand,Laxmi Narayan Gola,['Laxmi Narayan Gola'],gov
Karnataka,Bailapatar,"['Bailapatar', 'Bailpatar', 'Bilapatar']",gov
Karnataka,Bairagi,"['Bairagi', 'Bava', 'Bavaji', 'Byaragi', 'Bavani']",gov
Karnataka,Bajania,"['Bajania', 'Bajenia']",gov
Karnataka,Balasanthoshi,['Balasanthoshi'],gov
Karnataka,Bazigar,['Bazigar'],gov
Karnataka,Bedaru,"['Bedaru', 'Valimiki', 'Barki', 'Parivara', 'Bendar', 'Berad', 'Boya', 'Naikamakkalu', 'Naikwadi', 'Palegar', 'Ramoshi', 'Talwar', 'Valmikimakkalum Vedan', 'Parivara Nayaka', 'Talawara', 'Myasa Nayaka', 'Urs Nayaka', 'Byada', 'Bargi', 'Hirshikari']",gov
Karnataka,Beria,['Beria'],gov
Karnataka,Beshtar,"['Beshtar', 'Bunde-Beshta']",gov
Karnataka,Bhamta,"['Bhamta', 'Bhomptra', 'Paradeshi', 'Bhampta', 'Bhomptra', 'Takari', 'Uchillian']",gov
Karnataka,Bhardi,"['Bhardi', 'Bhargi']",gov
Karnataka,Budbudki,"['Budbudki', 'Budbudkala', 'Devari', 'Joshi', 'Budubuduki', 'Bududki', 'Chhetri', 'Garadi']",gov
Karnataka,Chara,"['Chara', 'Chhar', 'Chhara']",gov
Karnataka,Chapper,"['Chapper', 'Band Chapper', 'Banda']",gov
Karnataka,Chitrakathijoshi,['Chitrakathijoshi'],gov
Karnataka,Dang-Dasar,['Dang-Dasar'],gov
Karnataka,Darvesu,['Darvesu'],gov
Karnataka,Dholi,['Dholi'],gov
Karnataka,Dombi-Dasaru,['Dombi-Dasaru'],gov
Karnataka,Durgamurga,"['Durgamurga', 'Burburcha']",gov
Karnataka,Modiga,"['Modiga', 'Modikara', 'Modikar']",gov
Karnataka,Ghisadi,['Ghisadi'],gov
Karnataka,Golla,"['Golla', 'Gouli', 'Lingayat Gowli', 'Gauli', 'Kawadiga', 'Gavali', 'Gavli', 'Konar', 'Konnur', 'Krishna Gavali', 'Gopal', 'Yadav', 'Asthanagolla', 'Yadava', 'Adavigolla', 'Gopala', 'Gopali', 'Maniyani']",gov
Karnataka,Gondali,"['Gondali', 'Ghondali', 'Gondaliga', 'Gondhali', 'Gondhalli']",gov
Karnataka,Chigaribetegar,"['Chigaribetegar', 'Vaghri', 'Wagiri', 'Nirshikari', 'Bagri', 'Baori', 'Phasachari', 'Vagri']",gov
Karnataka,Helava,"['Helava', 'Holeva']",gov
Karnataka,Howgar,"['Howgar', 'Hawgar', 'Hawadiga']",gov
Karnataka,Javeri,"['Javeri', 'Jawari']",gov
Karnataka,Johari,['Johari'],gov
Karnataka,Jogi,"['Jogi', 'Brahma Kapali', 'Joger', 'Jogtin', 'Kapali', 'Raval', 'Ravalia Sanjogi', 'Jogar']",gov
Karnataka,Sadajoshi,['Sadajoshi'],gov
Karnataka,Kamati,"['Kamati', 'Kaman']",gov
Karnataka,Kanjirbhat,"['Kanjirbhat', 'Khanjarbhat', 'Kanjirbhaat']",gov
Karnataka,Kanjari,"['Kanjari', 'Kanjar', 'Kanjir']",gov
Karnataka,Kashikapdi,"['Kashikapdi', 'Kashikapadi', 'Tirumali']",gov
Karnataka,Kalkari,"['Kalkari', 'Kelkari Khelkari']",gov
Karnataka,Katabu,"['Katabu', 'Katabar']",gov
Karnataka,Kolhati,"['Kolhati', 'Kolhatigi']",gov
Karnataka,Korwar,"['Korwar', 'Korwari', 'Kaikadi', 'Koragar', 'Yerkala', 'Erakala', 'Kunchi', 'Korva', 'Koramasetty', 'Yerukala']",gov
Karnataka,Masaniayogi,['Masaniayogi'],gov
Karnataka,Nandiwala,['Nandiwala'],gov
Karnataka,Nat,"['Nat', 'Natuva']",gov
Karnataka,Natha Panthi,"['Natha Panthi', 'Daurigosayi']",gov
Karnataka,Pamlor,['Pamlor'],gov
Karnataka,Pichguntala,"['Pichguntala', 'Pichigunta', 'Pichuguntala']",gov
Karnataka,Sansia,['Sansia'],gov
Karnataka,Sarania,['Sarania'],gov
Karnataka,Sarordi,"['Sarordi', 'Saroda']",gov
Karnataka,Shikkaligar,"['Shikkaligar', 'Shikalgar', 'Sikkaligara']",gov
Karnataka,Takankar,['Takankar'],gov
Karnataka,Vadi,['Vadi'],gov
Karnataka,Vaidu,['Vaidu'],gov
Karnataka,Vasudev,['Vasudev'],gov
Karnataka,Vir,"['Vir', 'Veer', 'Veeramasti']",gov
Karnataka,Lingayat,"['Lingayat', 'Medhar', 'Batter', 'Burned', 'Gowriga', 'Gowri', 'Gowrimaratha']",gov
Karnataka,Halawakki-Wakkal,"['Halawakki-Wakkal', 'Vakkal', 'Gram Vakkal', 'Gam Gowda', 'Gam Gawada', 'Gam Vokkal', 'Grama Vokkalu', 'Gavada', 'Karevakkal', 'Kunchavakkal', 'Attevakkal', 'Shilwakkal', 'Halakkivakkal']",gov
Karnataka,Agasa,['Agasa'],gov
Karnataka,Aghori,"['Aghori', 'Karkarmunda']",gov
Karnataka,Agnani,['Agnani'],gov
Karnataka,Ambalavasi,"['Ambalavasi', 'Ambalakarma', 'Ambalakaran']",gov
Karnataka,Ambattan,['Ambattan'],gov
Karnataka,Anduran,['Anduran'],gov
Karnataka,Atari,"['Atari', 'Athari']",gov
Karnataka,Bahurupi,['Bahurupi'],gov
Karnataka,Bakadra,['Bakadra'],gov
Karnataka,Bathal Battal Batter Battar,['Bathal Battal Batter Battar'],gov
Karnataka,Bawtar,['Bawtar'],gov
Karnataka,Bhaat,"['Bhaat', 'Bhatraj', 'Bohrot', 'Bhatraju']",gov
Karnataka,Bhavin,['Bhavin'],gov
Karnataka,Binapatta,['Binapatta'],gov
Karnataka,Bingi,['Bingi'],gov
Karnataka,Bogad,"['Bogad', 'Bogadi']",gov
Karnataka,Chaliyan Teruvan,"['Chaliyan Teruvan', 'Challiya']",gov
Karnataka,Chamboti,['Chamboti'],gov
Karnataka,Chambukutti,['Chambukutti'],gov
Karnataka,Chaptegar,"['Chaptegar', 'Chaptegara']",gov
Karnataka,Charodi Mestha,['Charodi Mestha'],gov
Karnataka,Chitara,['Chitara'],gov
Karnataka,Chunchar,['Chunchar'],gov
Karnataka,Digwan Jingar,['Digwan Jingar'],gov
Karnataka,Ghadi,"['Ghadi', 'Gadiga', 'Gunagi']",gov
Karnataka,Ghadsi,"['Ghadsi', 'Ghadshi']",gov
Karnataka,Giddidki,"['Giddidki', 'Pingle', 'Pingale']",gov
Karnataka,Goniga,"['Goniga', 'Sadu Setty', 'Sadhu Chetty', 'Sadhu Setty', 'Sadhu Chetty', 'Sadhu Shetty', 'Telugu Chetty', 'Telugu Chettiar', 'Telugu Shetty', 'Telugu Setty', 'Telungupatti Chetty', 'Telungu Chetty', 'Telungu Chettiar', '24 Mane Telugu Shetty', '24 Mane Telugu Chetty', '24 Mane Telugu Chettiar', '24 Manai Telugu Shetty', '24 Manai Telugu Chetty', '24 Manai Telugu Chettiar', 'Salaparu', 'Sanaparu', 'Sanapar', 'Salapar', 'Janapar', 'Janapan', 'Janapachetty', 'Janapashetty', 'Janapasetty', 'Gonichetty', 'Gonigamane']",gov
Karnataka,Gosavi,"['Gosavi', 'Gosayi', 'Gosain', 'Atit']",gov
Karnataka,Gujar,"['Gujar', 'Guzar']",gov
Karnataka,Gurav,"['Gurav', 'Lingayat Gurav', 'Gurov', 'Tambli', 'Tamballa', 'Gurava', 'Gurou']",gov
Karnataka,Gabit,"['Gabit', 'Gabbit', 'Gapit', 'Gaabit', 'DaaljiDaavat']",gov
Karnataka,Gangakula,"['Gangakula', 'Gangemakkalu', 'Gangamatha', 'Gangaputra', 'Gowrimatha', 'Ambig', 'Ambiga', 'Ambi', 'Barika', 'Rajbhoi', 'Gangamathastha', 'Jalagara', 'KonkanKharvi', 'Koli', 'Kolimahadev', 'Maddar', 'Bestha', 'Kabbaliga', 'Kabbili', 'Kabber', 'Kabbera', 'Kharvi', 'Bhoi', 'Bhoyi', 'Boyi', 'Bovi [excluding Bovi who are Scheduled Caste]', 'Thoreya', 'Harakanthra', 'Hariakanthra', 'Kahar', 'Meenagar', 'Mogaveera', 'Kharia', 'Sunnagara', 'Siviyar', 'Parivara', 'Galadakonkani', 'Pagi']",gov
Karnataka,Hanabaru,"['Hanabaru', 'Krishna Golla', 'Anubaru', 'Atanabaru', 'Hanbar', 'Hanabar']",gov
Karnataka,Handevazir,['Handevazir'],gov
Karnataka,Handervut,['Handervut'],gov
Karnataka,Honniyar,['Honniyar'],gov
Karnataka,Hoovadiga,"['Hoovadiga', 'Hugar', 'Hoogar', 'Lingayat Hugar', 'Hoogara Hoogaran', 'Maalgar', 'Lingayat Malgar', 'Mali', 'Phoolmali', 'Phulmali', 'Phulari', 'Phoolari', 'Jeer', 'Lingayat Jeer']",gov
