Caste,subcastes
NAI,"['KHAWASI', 'PHUMAN', 'PANGHAL', 'BARI', 'BEHADIYR', 'SAINBAKHT', 'SAINI', 'BEN', 'SALMANI', 'SRI', 'DUTTA', 'DIWAKAR', 'DHANKAR', 'NAIYA', 'CHANDRAWAL', 'GANGOTIYA', 'SEN', 'VERMA', 'SRIWAS', 'DHANKA', 'KELE', 'SIDHU', 'HAJJAM', 'YADAV', 'NAVI', 'PUNDIR', 'SAIN', 'BAID NAI', 'HARDWARIYA', 'BRAHAI', 'BALI', 'MHALI', 'NAVHI', 'RAJAURIYA', 'SHARMA', 'DHAMA', 'RATHORE', 'KALRI', 'PAGADE', 'SEMAR', 'THAKUR', 'NAI', 'MAHAJAN']"
NAICKER,"['KAVADI', 'THOTTI', 'KANNAR', 'NAICKER', 'NAIKKAN']"
NAIDU,"['KANVARA', 'MUTHIRIYAR', 'KEVARA', 'PALLAR', 'PATTARAJU', 'CHETTYNAIDU', 'RAVARA', 'CHERUAI', 'NAIDU', 'SANARNAIDU', 'VALAYAR', 'YAGILI', 'KAMALAR', 'VADUGAN', 'JANGAM', 'MRAAMARS', 'KAVARA', 'SANAR', 'PALGINAIDU', 'GAVAR']"
NAIK,"['VELUTHEDU', 'THERI', 'PILLAI', 'NAMDARI', 'VILAKITHALA', 'NAIK', 'IDIGA']"
NAIKAR,"['NAYAKKAR', 'KAMALAR', 'PALLAR', 'VAGAI', 'KRISHNANVAGAI', 'KAVARA', 'NAIKAR', 'KADU', 'SANAR', 'KAMBALATHU', 'MARAMERI', 'NAIKKAR', 'MARAMERINAIKAR', 'KURAVAR', 'NAIDU', 'PADAIYACHI']"
NAIKDA,"['KAPADIA NAYAKA', 'CHOLIVALA NAYAKA', 'VALMIKI', 'NAYAKA', 'MOTA NAYAKA', 'BEDA', 'NAIKDA', 'NAIK', 'NAYAK', 'NANA NAYAKA', 'BEDAR']"
NAINAR,"['NAINAR', 'NAINERA']"
NAIR,"['PILLAI', 'THIYA', 'CHETTIAR', 'KURUP', 'VELUTHODATHU NAIR', 'VILAKIKRISHNAN', 'PICARI', 'BRAHMAN', 'BHATTATHI', 'PATTAR', 'NAMBIYAR', 'CHETTI', 'PANICKAR', 'VLLAKIAM', 'DEVARA', 'R.C.NADAR', 'NAMBUTHIRI', 'KARTHA', 'NADAR', 'VILAKIT', 'VELUTHEDATHU NAIR', 'VALAKATHALA', 'SYRIAN', 'GUPTHAN', 'POTHUWAL', 'SUNNI', 'VADIAR', 'MARAR', 'NAIR', 'VILAKITHALA', 'MENON', 'PENTACOSTAL', 'ROMAN CATHOLIC', 'IYYANGA R', 'VARIAR']"
NAIRY,"['NAIRY', 'NAIRI']"
NAIYA,['NAIYA']
NAKKAL,['NAKKAL']
NALAKEYAVA,['NALAKEYAVA']
NALBAND,"['SAIS', 'NALBAND']"
NALKADAYA,['NALKADAYA']
NALKI,['NALKI']
NAMASUDRA,['NAMASUDRA']
NAMBUDHIRI,"['NAMBER DAR', 'NAMBUDHIRI', 'NAMKAR']"
NAMDARI,"['NAMDHARI PAIK', 'NAMDARI', 'NAIK', 'NAMDHARI']"
NAMDEV,"['MAHRATTA', 'NAMDEV', 'NAMDEV MARATHA']"
NAMSHUDRA,['NAMSHUDRA']
NANDIWALA,"['NANDIWALA', 'NANDIWALE TIRMAL']"
NANGUDI VELLALAR,['NANGUDI VELLALAR']
NANJIL MUDALI,['NANJIL MUDALI']
NAPIT,"['PASCHIMRARHI', 'SHIL', 'BARENDRA', 'NAPIT', 'PARAMANIK']"
NAQASHI,"['NAQQASHI', 'NAQASHI']"
NAQQAL,['NAQQAL']
NAR,['NAR']
NARIBUT,['NARIBUT']
NARIKORAVAR,"['NARIKORAVAR', 'NARIKURAVAR']"
NASHYA-SEKH,['NASHYA-SEKH']
NAT,"['NUT', 'NATADA', 'BAJANIA', 'SAPERA', 'NAT-BAJANIA', 'KALBELIA', 'NAVDIGAR', 'NAT', 'BAJIGAR', 'NATUVA', 'BADI', 'KUBUTAR']"
NATH,"['SWAMI', 'JOGI', 'YOGI', 'NATHYOGI', 'NATH', 'KOKKAR']"
NATHA PANTHI,"['NATHA PANTHI', 'DAURIGOSAYI']"
NATHJOGI,['NATHJOGI']
NATIAR,['NATIAR']
NAVI,"['KANSHI', 'NAI', 'NAVI', 'NHAVI', 'VALAND', 'NABHIK', 'HAJAM', 'KALSERU', 'NAVLIGA', 'HADAPAD']"
NAVITHAR,"['BARBAR', 'NAVITHAR']"
NAYADI,['NAYADI']
NAYAK,"['NAYADA', 'BHAVANA', 'RATHOD', 'CHAMAR', 'NAYATA', 'SAHAR', 'KASHYAP', 'NAYAK']"
NAYAKA,"['NAYAKS', 'VALMIKI', 'NAMDARI', 'NAYAK', 'NAYAKA', 'TALWAR', 'NAIDU']"
NAYANAKBHIRYA,"['NAYANAKBHIRYA', 'BHANDARI']"
NAYANAKSHATHRIYYAN,"['NAYANAKSHATHRIYYAN', 'NAVEDA']"
NAYANKSHATRIYA,"['BARBA R', 'NAYANKSHATRIYA']"
NAYATA,"['NAYADA', 'NAYATA']"
NAYI-BRAHMIN,"['NAYBRAHMANULU', 'NAYI-BRAHMIN', 'MANGALA', 'BHAJANTRI', 'NAYEE-BRAHMIN', 'BAJANTRI']"
NAYINDA,"['KSHOWRIKA', 'KSHOWRAD', 'BHAJANTHRI', 'NAYINDA', 'MAHALE', 'NAVALIGARA', 'LINGAYAT BAJANTRI', 'MELAGARA', 'BANDARI', 'SAVITHA', 'NHAVI', 'KSHAURIKA', 'AMBATTAN', 'LINGAYAT NAYINDA', 'VAJANTRI', 'LINGAYAT BHANDARI', 'NAVALIG', 'KELASI', 'HAJJAM', 'NAVI', 'CHOURIYA', 'KSHOWRIK', 'PARIYALA', 'BAJANTHRI', 'HAJAMA', 'LINGAYAT HADAPADA', 'HADAPADA', 'BHANDARI', 'NADIGA', 'MANGALA', 'NAPITHA', 'NAYANAJA KSHATRIYA', 'NAYANAJA KSHATRI']"
NAYNAKISHTHRAJA,"['NAYNAKISHTHRAJA', 'HAJAMA']"
NEELAKANTHI,['NEELAKANTHI']
NEELI,['NEELI']
NEELKANTI,['NEELKANTI']
NEKAR JADA,['NEKAR JADA']
NEMBANG,['NEMBANG']
NERIAN,['NERIAN']
NESE,"['NESSI', 'NESE', 'NAIKA', 'PALLA', 'KURNI', 'CHEEMALA', 'SAYED']"
NESSI,"['NESSI', 'KURNI']"
NETHURA,['NETHURA']
NEYGI,"['THOGATAGERA', 'THOGATARU', 'LINGAYAT KURUSHINASHETTY', 'JHAMKHANA', 'LINGAYAT BILIMAGGA', 'KURNI', 'LINGAYAT NEYGI', 'SALE', 'NEIKAR', 'PADMA SALI', 'THOGATIGA', 'JANDRA', 'PADMA SHALI', 'AYIRI', 'THOGATA', 'JADAR LINGAYAT JADARU SAKULASALE', 'PATTASALE', 'KAIKOLAN', 'THOGATAVEERA KSHATRIYA', 'SENGUNDHAR', 'NEKAR', 'THOGATAVEERA', 'KURUSHINASETTY', 'AVIR', 'SONIGA', 'SAALE', 'NEYGI', 'PATTASALI', 'THOGAJA PUSHPANJALI', 'BILIMAGGA', 'PADMASALE']"
NHAVI,"['NAI', 'NHAVI', 'ZADE', 'MAHALO', 'NABHIK', 'NAPIT', 'BARBER']"
NICOBARESE,['NICOBARESE']
NIHAR,"['RADHI', 'NIHAR', 'CHUDAKUTAKEUTA']"
NIKARI,['NIKARI']
NILGAR,"['NEELI', 'NIRHALI', 'GAMETIA', 'NILGAR', 'NIRALI', 'NILI', 'JATAV']"
NIRSHIKARI,['NIRSHIKARI']
NISHAD,"['KEVAD', 'NISHAD', 'BIND', 'MACHI']"
NIYARGAR,"['NIYARGAR-MULTANI NIYARIA', 'NIYARIA', 'NIYARGAR-MULTANI', 'NIYARGAR']"
NIZAMA,['NIZAMA']
NOKKAR,"['NOKKAN', 'NOKKAR']"
NOLIA,['NOLIA']
NOMOSUDRA,"['NOMOSUDRA', 'NAMASUDRA']"
NONIA,"['NONIA', 'LONIA', 'NUNIA', 'LUNIYA', 'NUNIYA']"
NOONGAR,['NOONGAR']
NOPRTHAONA,"['NOPRTHAONA', 'SYRIAN']"
NUBER,"['KURAMO', 'NUBER']"
NUHURA,"['NUHURAJ', 'NUHURA']"
NUNIYA,"['NONIA', 'NUNIA', 'NUNIYA', 'BHOJPURIYA']"
NUT,['NUT']
NYARIA,['NYARIA']
OCHRA BRAHMIN,['OCHRA BRAHMIN']
OD,['OD']
ODAN,['ODAN']
ODAR,"['ODAR', 'ODDAR']"
ODD,['ODD']
ODDE,"['VADDERA', 'WADDERA', 'BOYA', 'BOYAN', 'ODDE']"
ODEVAR,['ODEVAR']
ODIYA,['ODIYA']
OJULU,"['KAMASALIE', 'METTA', 'OJULU']"
OMANATYA,['OMANATYA']
OMEYITA,['OMEYITA']
ONGES,['ONGES']
ORAON,"['DHANKA', 'ORAM', 'ORIYAMUNDA', 'DHANGAD', 'BIRJIYA', 'ORAON', 'ORAONMUNDA']"
ORTHODOX,"['JACOBITE', 'ROMAN CATHOLIC', 'SYRIAN', 'ORTHODOX']"
OSTHAN,['OSTHAN']
OTARI,"['VATARI', 'VOTANKAR', 'OTANKAR', 'OJHARI', 'VATKARI', 'VATOKAAR', 'OTARI', 'VATOKAR', 'OTKARI', 'OTKAR', 'OTOKAR', 'VATKAR']"
OTTAR,['OTTAR']
OVACHAR,['OVACHAR']
PADARIA,"['PADHAR', 'PAMARIA', 'PADARIA', 'PANDARA', 'PADHARIA']"
PADIAR,['PADIAR']
PADIT,['PADIT']
PADMASALI,"['SALIAN', 'PADMASALIAR', 'SALIARS', 'PADMASHALI-PATTUSHALI', 'PATTU SALIAR', 'PADMASALI', 'SALIAR']"
PADMASALIYAR,"['ADHAVIYAR', 'SALIYAR', 'PATTARIYA', 'PADMASALIYAR', 'PATHUSALIYAR']"
PAGADAI,['PAGADAI']
PAGANI,"['GOLLA', 'PAGANI']"
PAGUI,"['PAGUI', 'GABIT']"
PAHADI,"['PAHADI', 'PAHAD']"
PAHADIA MUSLIM,['PAHADIA MUSLIM']
PAHIRA,['PAHIRA']
PAIDI,['PAIDI']
PAIGARAPU,['PAIGARAPU']
PAIKO,['PAIKO']
PAINDA,['PAINDA']
PAITE,['PAITE']
PAKHALI,['PAKHALI']
PAKHIWARA,['PAKHIWARA']
PAKY,"['PAKY', 'THOTI', 'MOTI']"
PAL,"['GADERIA', 'PAL']"
PAL PARDHI,['PAL PARDHI']
PALA-EKARI,"['PALA-EKARI', 'PALAEIKRI', 'SHAIK']"
PALASI,['PALASI']
PALAYA,"['MANNON', 'PALAYA', 'HARIJAN', 'PATHIYAN']"
PALE,['PALE']
PALEGARA,"['PALEGARA', 'NAJAK']"
PALLAN,['PALLAN']
PALLE,"['AGNI', 'PALLE']"
PALLI,['PALLI']
PALLIYAN,"['PALLIYAR', 'PALIYA', 'PALLIYAN', 'PALLUVAN', 'PALIYAN', 'PALLEYAN']"
PAMARIA,['PAMARIA']
PAMBADA,['PAMBADA']
PAMIDI,['PAMIDI']
PAMLOR,['PAMLOR']
PAMULA,"['PAMULU', 'PAMULA']"
PAN,"['PANR', 'SAWASI', 'PAN']"
PANA,"['DESUA PANA', 'PANA', 'PAN', 'PANO', 'BETRA', 'ORIYAPANA', 'BUNA PANA']"
PANABA,['PANABA']
PANAN,"['PANAR', 'PANAN', 'PAANAN']"
PANASA,"['PANSA', 'PANASA']"
PANCHAL,"['SUTAR', 'CHATURTH', 'PANCAL', 'PANCHAL', 'PANCHAMSALI']"
PANCHAMA,"['PANCHAMA', 'PARIAH']"
PANDARA,"['ANDI', 'PANDAR', 'PANDARAM', 'PINDARI', 'KONGU VELLALA', 'PENDARI', 'PENDARA', 'PANDARA']"
PANDI,['PANDI']
PANDITHAR,"['PANDITHAR', 'BARBAR', 'MARUTHAVARI', 'NAVIDAR']"
PANDYA,['PANDYA']
PANGAL,['PANGAL']
PANGARAM,['PANGARAM']
PANGUL,['PANGUL']
PANGWALA,['PANGWALA']
PANICKAR,['PANICKAR']
PANIKA,"['PANKA', 'PANIKA']"
PANIYAN,"['PANIYA', 'PANIYAN', 'PANNIYAR']"
PANJIRA,['PANJIRA']
PANKA,['PANKA']
PANKI,"['PAINAK', 'PANKI']"
PANNAYAR,['PANNAYAR']
PANNEKARA-KONKANI,['PANNEKARA-KONKANI']
PANNIANDI,['PANNIANDI']
PANNIRANDAM CHETTIAR,"['UTHAMA CHETTIAR', 'PANNIRANDAM CHETTIAR']"
PANTANTI,['PANTANTI']
PAO,['PAO']
PAP,['PAP']
PARA VANNAN,['PARA VANNAN']
PARADHI,['PARADHI']
PARAIYAN,"['SAMBAVA', 'PARAYAR', 'PARAYAN', 'PARAIYA', 'SAMBAVAR', 'SAMBAVAN', 'PARAIYAN', 'PARAYA']"
PARAMANIK,"['PARAMANIK', 'NAPIT']"
PARAVAN,"['PARAVAR', 'PARAVAN', 'HARIJAN']"
PARAYAN,"['BARBAR', 'SAMBAVAR', 'PARAYAN']"
PARDESI,"['CHATRI', 'PARDESI']"
PARDHAN,"['PARDHAN', 'PATHARI SAROTI', 'PATHARI', 'SAROTI']"
PARDHI,"['DHRUV', 'PALI', 'BAHELIA', 'LANGOLI PARDHI', 'TAKONKAR', 'BAHELLIA', 'CHITA PARDHI', 'PARDI', 'TAKANKAR', 'ADVICHINCHER', 'PARDHI', 'SHIKARI', 'PHANS PARDHI', 'TAKIA', 'KATGHORA', 'PHANSE PARDHI']"
PAREET,['PAREET']
PARENGA,['PARENGA']
PARHAIYA,['PARHAIYA']
PARIKI MUGGULA,['PARIKI MUGGULA']
PARIT,['PARIT']
PARJA,['PARJA']
PARJIYAT,['PARJIYAT']
PARKAVAKULAM,"['PARKAVAKULA PILLAI', 'PARKAVAKULAM', 'PARKAVAKULA MOOPANAR', 'PARKAVAKULA UDAIYAR', 'NATHAMAN', 'SURUTHIMAN', 'UDAYAR', 'MALAYAMAN']"
PARMAR,"['PARMAR', 'CHAMAR', 'DARJI']"
PAROJA,['PAROJA']
PARSI,['PARSI']
PARYA,['PARYA']
PASI,"['CHOUDHARY', 'SAROJ', 'MISTRY', 'PASWAN', 'PASI']"
PASSI,['PASSI']
PATARA,"['PATRA', 'ASWINI & ASHWINI PATARA', 'ASINI PATARA', 'GOUDIA PATARA', 'PATARA']"
PATEGAR,"['PATTEGAR', 'KSHATRIYA', 'PATVEKARI', 'SOMAVAMSHA', 'PATEGAR', 'SAHASRARJUNA']"
PATEL,"['LEUVA', 'PATEL', 'KARADIYA', 'KADAV', 'LEVA', 'KHODI']"
PATELIA,['PATELIA']
PATHAN,"['RAIGAR', 'LEELGA R', 'PAWAR', 'BHATI', 'MIRZA', 'SOLANKI', 'BHAGE', 'KHAN', 'RAVANA', 'PATHAN', 'MEWAD', 'GOYAL', 'PANWAR', 'JATAV', 'MEENA']"
PATHAR CHERA,"['SANGTARASH', 'PATHAR CHERA']"
PATHURIA,['PATHURIA']
PATIAL,"['PATRATANTI', 'PATUA', 'PATIAL', 'PATIKAR']"
PATIDAR,['PATIDAR']
PATIL,"['LEVA', 'KARADIYA', 'KADVA', 'PATIL']"
PATKA,"['PATKA', 'PATWA', 'PATKI']"
PATKAR,"['PATTEGAR', 'SOMWANSHIY SAHASRARJUN KSHATRIYA', 'PATEWEGAR', 'PATWOKARI', 'PATEGAR', 'KSHTRIYA PATKAR', 'PATKAR', 'PATWI']"
PATNI,"['TELI', 'PATNI']"
PATRA,['PATRA']
PATRADAVARU,"['PATRADAVERU', 'PATRADAVARU']"
PATRAMELA,['PATRAMELA']
PATRATANTI,['PATRATANTI']
PATTARIYA,['PATTARIYA']
PATTHAR,"['PATTHAR', 'ASARI']"
PATWA,"['PATHAR', 'PODDHAR', 'PATHAR TATWA', 'TATWA', 'PATKA', 'PATKAR', 'PATUA', 'PATWA']"
PAWAR,"['CHATRI', 'PAWAR']"
PAWI,['PAWI']
PEMDI,['PEMDI']
PENDHARI,['PENDHARI']
PENGUA,['PENGUA']
PENTACOSTAL,"['CPM', 'PENTACOSTAL', 'ROMAN CATHOLIC', 'SYRIAN', 'LATIN CATHOLIC']"
PENTIA,['PENTIA']
PERIKA,"['PERIKE', 'PERKI', 'PERKEWAD', 'PERIKA']"
PERKUNNA,['PERKUNNA']
PERNA,['PERNA']
PERUMKOLLAR,['PERUMKOLLAR']
PETTI,['PETTI']
PHANKA,['PHANKA']
PHASECHARI,['PHASECHARI']
PHERERA,"['PHERERA', 'PHRERA']"
PHUDGI,['PHUDGI']
PHULARI,['PHULARI']
PICHATI,['PICHATI']
PICHGUNTALA,"['PICHGUNTALA', 'PICHUGUNTALA', 'PICHIGUNTA']"
PILLAI,"['PILLAI', 'SAIVA', 'ECTAR', 'SOLIYA', 'THEVA', 'SOLEYAVELLALOR', 'KARKALA', 'THOLUVA', 'VEERAKODAI', 'VERAGUDIVELLALAR', 'KODIKA', 'SOLIAR', 'KURAMO', 'KAGATHA', 'PANIKKAR', 'ASARI', 'THULLAM', 'VEERAGUL', 'VELLALAR', 'VEERAVELLAR', 'THOLUVAVELLALAR', 'NAIR']"
PILLAMER,"['ILATHU', 'PILLAMER']"
PINGANIYA,['PINGANIYA']
PINGARI,"['PINGARI', 'YADAV', 'GOLLA']"
PINIYAR,['PINIYAR']
PINJA,"['PINJA', 'PENJA', 'NADAF', 'PANJA', 'PEMJA', 'NADAAF', 'PINJA PENJA']"
PINJARA,"['DHUNIA', 'NADDAF', 'SHAH', 'KABRAKHODU', 'DHUNIYA', 'BAKSHI PANCH', 'LADAF', 'NADAFF', 'DUDEKULA MANSURI', 'MANSURI-PINJARA', 'SAI', 'DHUNKAR', 'FAQUIR', 'PINJARA PINJARI', 'BEHNA', 'MANSOORI', 'NADAF', 'PINJARA', 'PINJARI', 'FAKIR', 'GANCHI-PINJARA']"
PISHARODI,['PISHARODI']
PITA,['PITA']
PODIKARA VELLALAR,['PODIKARA VELLALAR']
POLINATIVELAMA,['POLINATIVELAMA']
POMLA,['POMLA']
PONDARA,['PONDARA']
POOJARI,"['PUJARI', 'PANDIT', 'PUJERI', 'POOJARI']"
POOSALA,['POOSALA']
PORAYA,['PORAYA']
PORJA,"['PARANGIPERJA', 'PORJA']"
POWAR,"['BHOYAR', 'TEMRE', 'BHOYAR PAWAR', 'BHOYAAR', 'KATRE', 'THAKRE', 'PANWAR', 'POWAR', 'PATLAY']"
PRABHU,['PRABHU']
PRADHAN,['PRADHAN']
PRAJAPATI,"['BHALGAMA', 'PRAJAPATI', 'PATADIYA']"
PULAYAN,"['MATHA PULAYAN', 'PULAYAN', 'PULAYAR', 'MANNAN', 'HARIJAN', 'MATHA', 'CHERAMA', 'PULLAVAN', 'THIYA', 'CHERAMAN', 'WAYANAD PULAYAN', 'VANIKAN', 'WAYANADAN PULAYAN', 'PARAVAN', 'CHERAMAR', 'PULAYA', 'HILL PULAYA', 'PATHIYAN']"
PULLUVAR,"['POOLUVAR', 'PULAVAR', 'PULLUVAR', 'POOLUVA GOUNDER']"
PUMBA,['PUMBA']
PURI,['PURI']
PURIGPA,['PURIGPA']
PURUM,['PURUM']
PUSALA,['PUSALA']
PUSHPAKAN,['PUSHPAKAN']
PUSHPANAMIT,['PUSHPANAMIT']
PUTHIRAI VANNAN,['PUTHIRAI VANNAN']
PUTLIGAR,['PUTLIGAR']
QURESHI,['QURESHI']
RABA,"['RAVA', 'RABA']"
RABARI,"['RABBARI', 'GUJJAR', 'RAYAKA', 'SORATHIA RABARI', 'BAKSHI PANCH', 'DHIMAN', 'RABARI']"
RABHA,['RABHA']
RABIDAS,"['MACHUA', 'JANPUR', 'RABIDAS', 'MOCHI', 'JONPURI']"
RACHBANDHIA,['RACHBANDHIA']
RACHEVAR,['RACHEVAR']
RAGHAVI,['RAGHAVI']
RAGHWI,"['RAGHAVI', 'RAGHWI']"
RAHABARI,"['RAHBARI', 'RAHABARI']"
RAI,['RAI']
RAI SIKH,"['RAI SIKH', 'RAI-SIKH']"
RAIGAR,['RAIGAR']
RAIKA,"['RAIKARI', 'REBARI', 'RAIKA']"
RAILY,['RAILY']
RAISIKH,"['RAI', 'RAISIKH']"
RAJ,['RAJ']
RAJAKA,"['RAJAKULU', 'RAJAKA', 'VANNAR', 'KANAGA', 'CHAKALI']"
RAJALIAR,['RAJALIAR']
RAJANNALA,"['RAJANNALA', 'RAJANNALU']"
RAJAPURI,"['RAJPUR', 'BALAVALIKAR', 'RAJAPURI', 'RAJAPUR']"
RAJASTHANI,['RAJASTHANI']
RAJBANSHI,"['RAJVANSHI', 'JULAHA', 'RAJBANSHI']"
RAJBHAR,"['RAJBHAR', 'BHAR', 'RAI']"
RAJDHOBI,['RAJDHOBI']
RAJGIR,['RAJGIR']
RAJJAD,"['RAJJHAD', 'RAJJAD']"
RAJNA,['RAJNA']
RAJPUT,"['BHARMORIA', 'BHADAURIYA', 'SAKALANI', 'BARWA', 'PRAJAPATI', 'RAO', 'MINYA', 'GAHLOT', 'SOLANKI', 'SARANG', 'TOMAR', 'KASHYAP', 'OTHERS', 'RAKWAR', 'JHALA', 'MANDHOTRA', 'BHALAIYA', 'NADODA', 'SISODIYA', 'NAGWAL', 'RAJPUT', 'BHANDARI', 'BAGHARIYA', 'SINGH', 'BESHEN', 'VAISHNAV', 'KHODI', 'SHEKHAWAT', 'MALI', 'KUMHA', 'RAVANA', 'KARADIYA', 'RAWAT', 'DADWAL', 'SONAR', 'KHARAL', 'RAUT', 'BRIJWASI', 'DARAGA', 'RAJAWAN', 'KHANDERA', 'JAISWAL', 'CHAUHAN', 'LEVA', 'RATHORE', 'BHAMTA', 'PARMAR', 'PAWAR', 'BHATI', 'QURESHI', 'CHANDAWAT', 'CHANDRA', 'BALKHARYA', 'KHADHAKA', 'LODHI', 'BADGUJAK', 'THAKUR', 'MANSURI', 'BISEN', 'BAGHEL', 'SENGAR', 'RAJAWAT', 'JATAV', 'MEENA', 'JOSHI', 'RANAWAT', 'PANWAR', 'PANWARI', 'PANDEY', 'BANGAR', 'RAHTORE', 'SISODIA', 'SOMWANSH', 'KHARWAL', 'SAHU', 'UJJAINI', 'TAYAL', 'BARWAL', 'RANA', 'TANWAR', 'DEVRA', 'JADAV', 'PALIHAR', 'DIKHIT', 'VAGHELA', 'DHALARIA', 'GAUR', 'PATIYAL', 'JHIWAR', 'BALHARIYA', 'RATHVI', 'BISHT', 'CHOUDHARY', 'VERMA', 'SHAHI', 'BHRIGUVANSHI', 'RAWAL', 'JARAULIYA', 'DEVAL', 'BHOLI', 'MAHAJAN']"
RAJU,"['RAJULU', 'RAJU']"
RAJUAR,['RAJUAR']
RAJWAR,"['RAJWAR', 'AHIR', 'RAJBANSI']"
RAKITHAR,['RAKITHAR']
RALLIYA,['RALLIYA']
RALTE,['RALTE']
RAMA,"['RAO', 'RAMA']"
RAMDASI,"['RAMDASI', 'RAVIDASI']"
RAMGARHIA,"['RAMGARHIA', 'RAMGRHIA', 'BANSAL']"
RAMMALAR,"['RAMMALAR', 'THACHAR']"
RAMOSHI,['RAMOSHI']
RANA,['RANA']
RANEYAR,['RANEYAR']
RANGAREZ,"['BHAVASARA KSHATRIYA', 'RANGAREZ']"
RANGARI,"['RANGREJ', 'RANGREZ', 'RANGARI']"
RANGHAR,"['KHAN', 'RANGHAR']"
RANGREZ,"['RANGREZ', 'JHIWAR', 'LALLARI', 'RANGWA', 'NILGAR', 'LEELGAR', 'RANGREJ']"
RANGWA,['RANGWA']
RANTHER,['RANTHER']
RANWALTA,"['RANWALTA', 'JAUNPURI SAMUDAY']"
RAOT,"['RAUTIA', 'RAOT', 'RAWT', 'RAOUTHER']"
RATAL,['RATAL']
RATHODIA,"['RATHODIA', 'RATHOD']"
RATHWA,"['TADVI', 'RATHAWA', 'KHOLI', 'RATHWA']"
RAUTIYA,"['RAUTTIYA', 'ROTIYA', 'RAUTIYA']"
RAVAL,"['RAVAL YOGI RAWAL JATI', 'JAGARIA', 'RAVAL-RAVALIA JATI', 'RAVAL']"
RAWANI,"['RAWANI', 'JULAHA']"
RAWHAR,['RAWHAR']
RAYA RAWATH,"['RAVAT', 'RAYA RAWATH']"
RAYEEN,"['KUNJRA', 'RAYEEN']"
RECHBAND,['RECHBAND']
REDDIAR,"['REDDIAR', 'REDDIAN', 'REDDIYAR', 'GANJAM REDDI']"
REDDY,"['KAMMA', 'REDDY', 'REDDI DHORAS', 'VELAMAKAPU', 'PAKNAK', 'VELAMAREDDY', 'KONDAREDDY']"
REHAR,"['RE', 'REHAR', 'RER', 'REHARE', 'REHGAR', 'RAHARA', 'REHARA', 'REHARD', 'RIHAR REHARA']"
REINUDAS,['REINUDAS']
RELLI,"['RELLI', 'SETTIBALIJA']"
REWARI,['REWARI']
RIAIGAR,['RIAIGAR']
RIANG,['RIANG']
ROMANCATHOLIC,"['ROMANCATHOLIK', 'CATHOLIC', 'ROMAN']"
RONA,"['RENA', 'RONA', 'RONAS']"
ROUTHER,['ROUTHER']
ROUTIA,['ROUTIA']
RUJJHAR,['RUJJHAR']
S.SIDDARU,['S.SIDDARU']
SABAKHIA,['SABAKHIA']
SABIRIYA,['SABIRIYA']
SADAJOSHI,['SADAJOSHI']
SADARU,['HINDU SADARU']
SADGOPE,"['CHASA', 'BHUNJA', 'CHASHA', 'GOP', 'PURBAKULIYA', 'SADGOPE']"
SADH,"['SADH', 'KHATI', 'SAD', 'SWAMI', 'VAISHNAV']"
SADHU,"['SADHU', 'VANKAR-SADHU']"
SADHU CHETTY,"['SADHUCHETTY', 'SADHU CHETTY']"
SAGAR,['SAGAR']
SAGARPASHA,['SAGARPASHA']
SAHA,['SAHA']
SAHARA,"['SABAR', 'SAHARA', 'SAVAR', 'KOL']"
SAHARIYA,"['SAHARIYA', 'SOSIA', 'SEHARIA', 'SEHRIA', 'SOR', 'SAHARIA']"
SAHIS,"['SHIS', 'SAHIS', 'SAIS']"
SAHORA,['SAHORA']
SAHU,"['CHOUDHARY', 'SAHU']"
SAIEES,"['SAYEES', 'SAHEES SAYEES', 'SAIEES']"
SAIFI,"['NOR', 'SIDDIQUI', 'SAIFI']"
SAIKALGAR,['SAIKALGAR']
SAINI,"['SAKE', 'MALI', 'SAINI', 'PATHAN', 'SHAKYA']"
SAINIBRAHMAN,"['DALOT', 'DAKOT', 'SAINIBRAHMAN']"
SAIYED,"['HUSSAIN', 'RIZVI', 'KAZI', 'SAIYED']"
SAKALA,"['ANKE', 'VADDI', 'YALAMA', 'SAKALA']"
SAKKA,"['SAQQA-BHISHTI', 'BHISHTI-ABBASI', 'SAKKA-BHISHTI', 'SAKKA']"
SAKKARAVAR,"['SAKKARAVAR', 'KAVATHI']"
SAKLI,['SAKLI']
SALAT,['SALAT']
SALI,"['PADAMSHALI', 'SATSALE', 'SALEWAR', 'DESHKAR', 'KACHI BANDHE', 'SAALI', 'SADE', 'DEVANG', 'PATWIS', 'SALILU', 'SALI']"
SALIVAHANA,"['SALIVAGANA', 'SALIVAHANA']"
SALIYA,"['SALIYA', 'CHALIYA']"
SALOI,['SALOI']
SALVI,"['SALVI', 'MEHATAR']"
SAMA,['SAMA']
SAMAGARA,"['SAMAGAR', 'SAMPAGAR', 'SAMAGARA']"
SAMANTHULA,"['SAMANTHULA', 'SAMANTHA', 'SAUNTIA', 'SOUNTIA']"
SAMAR,"['SAMAR', 'SONI']"
SAMASI,['SAMASI']
SAMBAN,['SAMBAN']
SAMDIGYA,['SAMDIGYA']
SAMMA,['SAMMA']
SAMPANG,['SAMPANG']
SANDHI,['SANDHI']
SANEI,['SANEI']
SANGAR,['SANGAR']
SANGATRASH,['SANGATRASH']
SANGHAR,['SANGHAR']
SANGHI,['SANGHI']
SANGTRASH,"['DAGADPHODU', 'SANGTRASH']"
