Caste,subcastes
TELUGU,['TELUGU']
TENTKALU,['TENTKALU']
THACHAR,['THACHAR']
THADOU,['THADOU']
THAKAR,['THAKAR']
THAKARDA,"['THAKORE', 'PATANWADIA', 'THAKARDA', 'DHARALA', 'BARIA']"
THAKKAR,['THAKKAR']
THAKUR,"['MA THAKUR', 'KA THAKUR', 'MA THAKAR', 'DIKHIT', 'THAKAR', 'THAKUR', 'KA THAKAR']"
THAKURAI,['THAKURAI']
THAMI,['THAMI']
THANDAN,['THANDAN']
THANDAN AND,['THANDAN AND']
THANU,['THANU']
THARAKAN,['THARAKAN']
THARU,['THARU']
THARUA,['THARUA']
THATARI,"['THATARI', 'KANSARI']"
THATHARA,"['TAMERA', 'KASAR', 'TAMRAKAR TAMER', 'KASER', 'TAMRAKAR', 'TAMER', 'THATHARA', 'KASERA', 'THATERA', 'OTARI', 'TAMBATKAR', 'THATERA KASAR KASERA TAMERA TAMBATKAR']"
THATHERA,"['THATER TAMERA', 'KANSARA', 'THATHERA', 'THETHERA', 'BHARAWA', 'TAMERA']"
THATHIAR,"['THATHIAR', 'THATHERA']"
THATHORA,"['THATHORA', 'TAMPORA']"
THATTAN,"['THATTAN', 'THAMAN']"
THAWIN,['THAWIN']
THAYSIGAR,"['THAYSIGAR', 'KURUKAL']"
THEBA,['THEBA']
THELARI,['THELARI']
THETWAR,['THETWAR']
THEVAR,"['PARAMA', 'MUTHIRIYAR', 'SARVAI', 'GURKAL', 'SOLIAR', 'AGAMUDAIYAR', 'NATTUKAKALLAR', 'KALLAR', 'NADAR', 'KUYAVAR', 'PALLAR', 'MANIAKARAN', 'ALAGAMUDAI', 'PERAMALAIKALLAR', 'AMBALAM', 'MARAVAR', 'THOLUVA', 'AKAMUDAYAR', 'KAMALAR', 'THEVAR', 'VANDAYAAR']"
THIKODI,"['THIKODI', 'CPM']"
THIYYA,"['THIYYA', 'THIYA', 'NAMKER']"
THOGATA,"['THOGATA', 'THOGATI', 'THOGATAVEERAKSHATRIYA']"
THOGATTA VEERAKSHATRIYA,['THOGATTA VEERAKSHATRIYA']
THOGTI,"['THOGTI', 'THOGATI']"
THOLIYA,['THOLIYA']
THOLKOLAN,['THOLKOLAN']
THOLKOLLAR,['THOLKOLLAR']
THOLUVA NAICKER,"['VETALAKARA NAICKER', 'THOLUVA NAICKER']"
THONDAMAN,['THONDAMAN']
THORI,"['NAYAK', 'THORI']"
THORIA,"['THODIA', 'THORIA', 'THUDIA', 'THURIA']"
THORIYAR,"['THORIYAR', 'BADAGA THORAIYAR OF NILGIRIS', 'THORAIYAR']"
THOTI,['THOTI']
THOTTIAN,['THOTTIAN']
THOTTIYA NAICKER,"['ERRAGOLLAR', 'THOTTIYA NAICKER']"
TIGALA,"['KSHATRIYA VANNIYA VANNIYAR VANNIA GOUNDER GOUNDER', 'AGNIVANNI', 'GOWNDER PADAYACHI KANDER SHAMBHUKULA KSHATRIYA AGNIKULA KSHATRIYA DHARMARAJA KAPU KUROVAN', 'PALLI', 'TIGALA', 'THIGALA TIGLER VANNIKULA', 'AGNI VAMSHA KSHATRIYA']"
TIKULHAR,['TIKULHAR']
TILARI,"['TILARI', 'TIRALI']"
TILI,"['TILI', 'GACHHUAKALU', 'BHUNJA']"
TILVI,['TILVI']
TIRGAR,"['TIRGAR', 'TIRBANDA']"
TIRUVALLUVAR,['TIRUVALLUVAR']
TIVORO,['TIVORO']
TIYAR,['TIYAR']
TODA,['TODA']
TOGATA,"['THOGATA', 'THOGATI', 'TOGATA', 'THOGATAVEERAKSHATRIYA']"
TOMAR,"['TOMAR', 'RARHI']"
TRIPURI PEOPLE,['TRIPURI PEOPLE']
TUNTUBAI,"['TANTI', 'TUNTUBAI', 'RARHI']"
TURHA,['TURHA']
TURI,"['DAYAL', 'TURI']"
TURI BAROT,"['DEDH BAROT', 'TURI BAROT']"
TUTIA,['TUTIA']
TYAGI,['TYAGI']
UDASI,['UDASI']
UDDAR,"['UPPAR', 'UDDAR', 'SWETAMBAR', 'UPPALAG']"
UGRAKSHTRIYA,"['UGRAKSHTRIYA', 'BALGORI', 'ADITYA', 'NAPIT']"
UJIA,['UJIA']
ULLADAN,['ULLADAN']
UNAI SAHU,['UNAI SAHU']
UPPARA,"['SUNNAGARA', 'UPPARA', 'SAGARA', 'PADTI', 'SUNNA UPPARA', 'UPPALIGA', 'BELDAR', 'SAGAR', 'UPPALIGA SHETTY', 'UPPERA', 'UAPPILLIA', 'YAKALARA', 'MELUSAKKARE', 'KALLU KUTIGA UPPARA MELUSAKKREYAVARU', 'GOUNDI', 'LINGAYAT UPPARA', 'PADIT', 'GAVADI', 'YEKKALI', 'UPPAR', 'PADITHI', 'GOVANDI', 'UPPALIYAN', 'LONARI', 'NAMADA UPPARA', 'KEREBANDIYAVARU', 'CHUNAR', 'GAVANDI']"
UPPUKORAVAR,"['SETTIPALLI KORAVAR', 'UPPUKORAVAR']"
URALI GOUNDER,"['OORUDAYA GOUNDER', 'ORUDYA GOUNDER', 'URALI GOUNDER']"
URALY,['URALY']
VA IRANGI BAWA,['VA IRANGI BAWA']
VADDAR,"['GADI VADDAR', 'VADDAR', 'JATI VADDAR', 'PATHAROD', 'PATHARVAT', 'VADDER', 'MATI VADDAR', 'WADDER', 'KALAWADER']"
VADDARU,"['KALLUVADDARU', 'VADDARU']"
VADDI,"['PALLA', 'VALMIKI', 'PATHAN', 'SAMPANGI', 'VADDI', 'CHEEMALA', 'KUDARI', 'NAIKA', 'GUNJE', 'SAYED', 'SHAIK', 'MANJARI', 'DUDEKULA']"
VADI,"['PALAPPU', 'VADI']"
VADUGAN,['VADUGAN']
VADUKANA IKAR,['VADUKANA IKAR']
VADUKKAR,"['VADUKKAR', 'VADUKA CHETTI']"
VADUVANS,"['VADUKAR', 'VADUGAN', 'VADUKA', 'VADUVANS']"
VAGHARI,"['GAMACHI WAGHARI', 'VEDU WAGHARI', 'KHOLI', 'VAGHRI', 'WADWA WAGHARI', 'GODADIA WAGHARI', 'TALPADA WAGHARI', 'DATANIYA WAGHARI', 'MARADA', 'VAGHARI', 'MARWADA WAGHARI', 'WAGHARI', 'CHIBHADIA WAGHARI', 'DEVIPUJAK']"
VAGHARI SALAT,"['SALAT VAGHRI', 'VAGHARI SALAT']"
VAGHELA,['VAGHELA']
VAGHRI- GAMICHO,"['JHAKUDIA', 'VEDU CHURALIA', 'VAGHRI- GAMICHO']"
VAHIVANCHA,"['VAHIVANCHA', 'CHAMAR', 'CHARAN', 'GADHVI']"
VAIDU,['VAIDU']
VAIPHUI,['VAIPHUI']
VAISHYA,"['SINGLA', 'NARANG', 'VAISHYA', 'MADAN']"
VAISNAV,['VAISNAV']
VAISYA,"['VAISYA', 'CHASA']"
VAKKALIGA,['VAKKALIGA']
VALAIYAR,"['VALAIYAR', 'VALAYAR']"
VALAMIKI,"['VALAMIKI', 'VALMIKI']"
VALAN,['VALAN']
VALAND,"['HAJAM', 'NAYI', 'VALAND', 'KHALIPHA', 'BABAR']"
VALAYAL NAIDU,"['CAVARA NAIDU', 'GAVARALU', 'VALAYAL NAIDU']"
VALLALAR,"['VALLALAR', 'PILLAI', 'GURUVEL', 'GOUNDAR']"
VALLAMBAR,['VALLAMBAR']
VALLON,['VALLON']
VALLUVAN,['VALLUVAN']
VALMIKI,"['CHUNDUVALLU', 'TALWAR', 'VALMIKI', 'TALAYARI', 'VALMIKI BOYA']"
VALMIKI BOYA,"['VALMIKI BOYA', 'CHUNDUVALLU', 'TALAYARI']"
VAMSHA RAJ,"['VAMSHA RAJ', 'PITCHIGUNTLA']"
VAMSHARAJ,"['VAMSHARAJ', 'PITCHIGUNTALA']"
VANAD,"['VANAD', 'ODHAVIYA']"
VANAKAR,"['VANAKAR', 'MOTA BHAI', 'BAKSHI PANCH']"
VANAN,['VANAN']
VANAND,"['VANAND', 'BAKSHI PANCH', 'SORATHA', 'MAHESHWARI', 'CHOKH']"
VANANDVAS,['VANANDVAS']
VANAR,"['VANAR', 'WASHERMAN']"
VANGAM,"['ANKE', 'VANGAM']"
VANI,['VANI']
VANIA,"['MAHESHWARI', 'VAISNAV', 'VANIA']"
VANIAN,['VANIAN']
VANIAR,['VANIAR']
VANIYAR,"['KARKATHAVELLALAR', 'NAYAKKAR', 'GOUNDAR', 'SATHIRIYA', 'NATHANA UDAIYAR', 'MOOPPAR', 'DHOBI', 'PARAYAR', 'RATHAAMAR', 'VALAYAR', 'SOLIYA', 'KOUNDA', 'SALAVAI', 'VANIA CHETTIAR', 'KALLAR', 'VANIYAR', 'NAIKAR', 'WASHERMAN', 'CHADIYAR', 'PALLAR', 'DOBI', 'PILLAI', 'PADAIYALAI', 'UDAIYAR', 'PADAIYAR', 'PADAIVEERA', 'PADAIYANNU', 'NATHAMAR', 'SOLEYA', 'PADAIYACHI']"
VANJARA,['VANJARA']
VANJARI,"['WANJARA VANJAR', 'VANJARI', 'WANJARI VANJARA']"
VANNAN,"['VANNAR', 'MANNAN', 'EKALI', 'RAJAKA', 'VANNAN', 'CHAKKALI']"
VANNAR INCLUDING AGASA,"['EKALI', 'VANNAR INCLUDING AGASA', 'VELUTHADAR', 'RAJAKA', 'RAJAKULA', 'MADIVALA']"
VANNIA,"['VANNIAR', 'VANNIA', 'VANNIKULA-KSHATRIYA']"
VANNIAKULA KSHATRIYA,"['VANNIAR', 'PALLI', 'NAICKER', 'PADAYATCHI', 'VANNIAKULA KSHATRIYA']"
VANNIYAKULA KSHATRIYA,['VANNIYAKULA KSHATRIYA']
VANSFODA,"['VANZA', 'VANSFODA', 'VANSFODIA']"
VANZA,['VANZA']
VANZA DARJI,"['SAI SUTAR', 'VANZA DARJI']"
VANZARA,"['BANJARA', 'VANJARA', 'VANZARA', 'KANGSIWALA', 'BANZARA']"
VARDUKA,['VARDUKA']
VARLI,['VARLI']
VARMAKAR,"['VARMAKAR', 'BELASHI']"
VARRIYAR,['VARRIYAR']
VASUDEO,['VASUDEO']
VASUDEV,"['VASUDEV', 'BASUDEVA', 'BASUDEV VASUDEVA HARVOLA KAPDIA KAPDI GONDHLI']"
VASUDEV BASUDEVA,"['BASUDEV VASUDEVA HARVOLA KAPDIA KAPDI GONDHLI', 'VASUDEV BASUDEVA']"
VAYALPAD,"['VAYALPAD', 'NAWALPETA KORACHA']"
VEDAVA,['VEDAVA']
VEDU,['VEDU']
VEDUVAR,"['VEDAR', 'VEDUVAR', 'VETTAIKKARAR']"
VEERAKODI VELLALA,['VEERAKODI VELLALA']
VEERAMUSHTI,"['VEERAMUSHTI', 'VEERABHADREEYA']"
VEERASAIVA,"['MAALAPANDARAM', 'VEERASAIVA', 'JANGAM', 'POOPANDARAM']"
VEERSHIV,"['VEERSHIV', 'JANGAMA']"
VELAMA,"['KAPU', 'NAGALA', 'BRAHMAN', 'VELAMA']"
VELAN,"['VELAN', 'VELAAN']"
VELIP,['VELIP']
VELLALAR,"['KURUMBAR', 'KARKATHAVELLALAR', 'KARKATHAPILLAI', 'TULVA', 'GOUNDAR', 'SAIVA', 'SOLIYA', 'ESAI', 'KUYAVAR', 'KARAKADU', 'MARAMERI', 'THOLUVAVELLALAR', 'SONEYA', 'TURAVA', 'THOLUVA', 'PILLAI', 'PADAIYALAI', 'VEERAKODAI', 'VELLALAR', 'SOLEYA', 'ISAI', 'PADAIYACHI']"
VELLAN CHETTIAR,"['VELLAN CHETTIAR', 'AGARAM VELLAN CHETTIAR']"
VELLUTHEDAN,['VELLUTHEDAN']
VELUTHEDATHU NAIR,['VELUTHEDATHU NAIR']
VELUTHODATHU NAIR,['VELUTHODATHU NAIR']
VERMA,['VERMA']
VETAN,['VETAN']
VETTIYAN,['VETTIYAN']
VETTUVA NAVITHAN,['VETTUVA NAVITHAN']
VETTUVAN,"['PULAYA VETTUVAN', 'VETTUVAN']"
VETUVA GOUNDER,"['PUNNAN VETTUVA GOUNDER', 'VETUVA GOUNDER']"
VIKANASA,['VIKANASA']
VILAKKITHALA NAIR,['VILAKKITHALA NAIR']
VILLIAMUDU,"['VILLIAMUDU', 'NAYAKKAR']"
VIR,"['VIR', 'VEERAMASTI', 'VEER']"
VIRAKODI VELLALA,['VIRAKODI VELLALA']
VISALI,['VISALI']
VISALU,['VISALU']
VISHAVAN,['VISHAVAN']
VISHNU,['VISHNU']
VISHWAKARMA,"['KAMMALAN', 'KAMBAR', 'SHARMA', 'AKSALI', 'ACHARI', 'ASARI', 'VISHWAKARMA', 'MESTA', 'AUSALA', 'MESTA SUTAR', 'CHARI', 'BADIAWADLI', 'KONKANI ACHAR', 'NADAR', 'SOHAGAR', 'LINGAYAT AKKASALI', 'ACHARY', 'KAMMAR', 'KAMASALA', 'BADAGI', 'DAIVAGNA BRAHMAN', 'LINGAYAT KAMMASALI', 'TACEHAN', 'PANCHALA', 'VISWAKARMA', 'BAILU AKKASALI', 'BAILAPATRA', 'KAMSAN', 'KAMSAL', 'LUHAR', 'LINGAYAT BADIGA', 'LINGAYAT KAMMARA', 'SONAR', 'KANCHAGAR', 'SONI', 'PANCHAL', 'SILPI', 'THATTAN.', 'BADIGAR', 'GEJJIGAR', 'BAILU KAMMARA', 'AKKASALE', 'PATTAR', 'KANCHORA', 'VISWA BRAHMAN']"
VISWABRAHMIN,"['VISWAKARMA', 'VISWABRAHMIN', 'BRAHMAN', 'VISWABRAHAMAN']"
VISWAKARMA,"['MOOSARI', 'KALTHACHAN', 'CHAPTEGRA', 'KALLASSARI', 'KAMMALA', 'PANDITHATTAN', 'KOLLAN', 'KARUVAN', 'VILKURUP', 'KITARAN', 'THATTAN', 'PERUMKOLLAN', 'THACHAN', 'VISWABRAHMANAR', 'VISWAKARMA', 'KAMSALA', 'VILLASAN', 'PANDI KAMMALA', 'MALAYALA KAMMALA', 'KANNAN', 'VISWAKARMALA', 'VISWABRAHMANAN', 'ASSARI']"
VITOLA,"['KOTWALIA', 'VITOLA', 'BARODIA']"
VITOLIA,"['KOTWALIA', 'VITOLIA', 'BARODIA']"
VOKKALIGA,"['VAMDADI', 'GOUDA', 'GOWDA', 'KURUBAGOWDA', 'REDDY', 'SARPA VOKKALIGA', 'ACHARI', 'GANGADKAR', 'VOKKALIGA', 'VAKKALIGA', 'VISHWAKARMA', 'ACHAR', 'MUSUKAGOWDA', 'VOKALIGA', 'HALLIKARA', 'GANGATIKAR', 'UPPINA KOLAGA VOKKALIGA']"
VOKKALIGAR,['VOKKALIGAR']
VORA,['VORA']
VYASH,"['VYASH', 'BRAHMIN']"
VYSYA,"['ADIMULAM', 'KAKUNATI', 'KRISHNAM', 'BRAHMAN', 'ARYAVYSA', 'YSYA', 'POKANTI', 'VYSYA', 'SUNKU', 'KOMATI', 'KARUMANI', 'CHEEMALA', 'NAIKA', 'DUDEKULA', 'SAYED']"
VYYULU,['VYYULU']
WADDAR,"['WADER', 'WADDAR', 'WADDA', 'WADAR', 'VDDAR', 'VADDA']"
WADEYAR,['WADEYAR']
WADHAI,"['WADAI', 'WADHAI', 'BHADAI']"
WADHI,['WADHI']
WADI,['WADI']
WAGHER,['WAGHER']
WAGHRI,['WAGHRI']
WALIKAR,['WALIKAR']
WAMI,['WAMI']
WANDHARA,['WANDHARA']
WANSFODA,['WANSFODA']
WARTHI,['WARTHI']
WASHERMEN,['WASHERMEN']
WATAL,"['SHUPRI WATTAL', 'WATAL']"
WATHI,['WATHI']
WEAVER,['WEAVER']
WYNAD CHETTY,['WYNAD CHETTY']
XASXA,['XASXA']
YADAV,"['GOUDA', 'SETTIVARI', 'JALARU', 'POOJAGOLLA', 'ALAGOLLA', 'JHAMALA', 'NAMALA', 'PALAGIRI', 'KUDARI', 'YADAVA', 'SHAIK', 'GAVLI', 'GANAR', 'VALMIKI', 'POKANTI', 'YERRAGOLLA', 'YADAVAR', 'KONAR', 'AHIR', 'YADAV', 'ANKE', 'GOLLA', 'MEHAR', 'SADGOP', 'JUTUR', 'PAGANI', 'TALAPALLI', 'GONAR', 'TELAGA']"
YADAV AHIR,['YADAV AHIR']
YADAVA,"['THELAGU', 'YADAVA NAIDU', 'IDAYAR', 'YADAVA PILLAI', 'GOLLALU', 'KONAR', 'SAMBAR YADAVA', 'YADAV', 'YADAVA']"
YAITHIBI,['YAITHIBI']
YALAMA,['YALAMA']
YALAVALA,"['KAPU', 'YALAVALA']"
YANADI,"['YENADIS', 'YELLEU', 'YANADI']"
YANDI,['YANDI']
YATA,['YATA']
YATALA,['YATALA']
YAVANA,['YAVANA']
YEAVA,['YEAVA']
YEKALAR,"['YEKALAR', 'YAKLAR', 'EGILIKA']"
YELLAM,"['YELLAM', 'YALLAM', 'YELAM', 'YALAM']"
YELLU,['YELLU']
YERAVA,"['YERALU', 'YERAVA']"
YERKULA,['YERKULA']
YERNA GOLTA,['YERNA GOLTA']
YERUKALA,"['YERKULA', 'YERUKULA', 'YERUKALA', 'YERUKULAS', 'DESAI']"
YERUKULA,['YERUKULA']
YISHAS,"['YISHAS', 'SHEETY']"
YOGEESWARAR,['YOGEESWARAR']
YOGI,"['JUGI NATH', 'JOGI', 'YOGI', 'NATH']"
YRAKITHER,['YRAKITHER']
ZAMRAL,['ZAMRAL']
ZOU,['ZOU']
